timestamp,worker_id,batch_size,duration_ms,total_rows_after_insert_approx
2025-05-21T20:53:58.050569,2,1000,19.69,235000
2025-05-21T20:53:58.109831,2,1000,19.53,237000
2025-05-21T20:53:58.168993,2,1000,19.64,239000
2025-05-21T20:53:58.227991,2,1000,18.94,241000
2025-05-21T20:53:58.300569,2,1000,26.84,243000
2025-05-21T20:53:58.360435,2,1000,19.71,245000
2025-05-21T20:53:58.419811,2,1000,19.15,247000
2025-05-21T20:53:58.478965,2,1000,19.37,249000
2025-05-21T20:53:58.538882,2,1000,19.91,251000
2025-05-21T20:53:58.598109,2,1000,19.45,253000
2025-05-21T20:53:58.658329,2,1000,19.91,255000
2025-05-21T20:53:58.730215,2,1000,32.16,257000
2025-05-21T20:53:58.802201,2,1000,21.60,259000
2025-05-21T20:53:58.875990,2,1000,16.23,261000
2025-05-21T20:53:58.949201,2,1000,21.95,263000
2025-05-21T20:53:59.020683,2,1000,20.52,265000
2025-05-21T20:53:59.091599,2,1000,13.89,267000
2025-05-21T20:53:59.158786,2,1000,18.66,269000
2025-05-21T20:53:59.229025,2,1000,19.59,271000
2025-05-21T20:53:59.299212,2,1000,20.12,273000
2025-05-21T20:53:59.369594,2,1000,20.10,275000
2025-05-21T20:53:59.440232,2,1000,20.11,277000
2025-05-21T20:53:59.511396,2,1000,20.83,279000
2025-05-21T20:53:59.580851,2,1000,19.09,281000
2025-05-21T20:53:59.644952,2,1000,19.64,283000
2025-05-21T20:53:59.703869,2,1000,19.49,285000
2025-05-21T20:53:59.764851,2,1000,19.84,287000
2025-05-21T20:53:59.826111,2,1000,20.85,289000
2025-05-21T20:53:59.885347,2,1000,20.04,291000
2025-05-21T20:53:59.945164,2,1000,19.79,293000
2025-05-21T20:54:00.005144,2,1000,19.96,295000
2025-05-21T20:54:00.066300,2,1000,20.72,297000
2025-05-21T20:54:00.128973,2,1000,21.14,299000
2025-05-21T20:54:00.190870,2,1000,20.93,301000
2025-05-21T20:54:00.257629,2,1000,20.85,303000
2025-05-21T20:54:00.321160,2,1000,20.80,305000
2025-05-21T20:54:00.381834,2,1000,20.65,307000
2025-05-21T20:54:00.442688,2,1000,20.19,309000
2025-05-21T20:54:00.503068,2,1000,19.95,311000
2025-05-21T20:54:00.564039,2,1000,20.04,313000
2025-05-21T20:54:00.622661,2,1000,18.70,315000
2025-05-21T20:54:00.685739,2,1000,20.95,317000
2025-05-21T20:54:00.741139,2,1000,15.11,319000
2025-05-21T20:54:00.809288,2,1000,13.94,321000
2025-05-21T20:54:00.879100,2,1000,13.67,323000
2025-05-21T20:54:00.951079,2,1000,13.69,325000
2025-05-21T20:54:01.021039,2,1000,13.58,327000
2025-05-21T20:54:01.092016,2,1000,14.99,329000
2025-05-21T20:54:01.165555,2,1000,18.17,331000
2025-05-21T20:54:01.235862,2,1000,16.12,333000
2025-05-21T20:54:01.306966,2,1000,17.08,335000
2025-05-21T20:54:01.374999,2,1000,13.34,337000
2025-05-21T20:54:01.447876,2,1000,14.49,339000
2025-05-21T20:54:01.521299,2,1000,14.59,341000
timestamp,worker_id,batch_size,duration_ms,total_rows_after_insert_approx
2025-05-21T20:53:47.998880,1,1000,36.26,1000
2025-05-21T20:53:48.094042,1,1000,38.39,3000
2025-05-21T20:53:48.196115,1,1000,36.02,6000
2025-05-21T20:53:48.295233,1,1000,35.58,7000
2025-05-21T20:53:48.391609,1,1000,32.86,9000
2025-05-21T20:53:48.491786,1,1000,34.67,12000
2025-05-21T20:53:48.588249,1,1000,32.85,13000
2025-05-21T20:53:48.684300,1,1000,39.28,15000
2025-05-21T20:53:48.781372,1,1000,31.10,18000
2025-05-21T20:53:48.882718,1,1000,39.82,20000
2025-05-21T20:53:48.977615,1,1000,27.63,22000
2025-05-21T20:53:49.076846,1,1000,36.84,23000
2025-05-21T20:53:49.174742,1,1000,34.24,25000
2025-05-21T20:53:49.277275,1,1000,45.63,27000
2025-05-21T20:53:49.374163,1,1000,34.80,29000
2025-05-21T20:53:49.470222,1,1000,32.18,31000
2025-05-21T20:53:49.568170,1,1000,36.41,34000
2025-05-21T20:53:49.661431,1,1000,27.90,36000
2025-05-21T20:53:49.753791,1,1000,29.92,38000
2025-05-21T20:53:49.849408,1,1000,31.56,40000
2025-05-21T20:53:49.943007,1,1000,27.68,42000
2025-05-21T20:53:50.041280,1,1000,37.29,43000
2025-05-21T20:53:50.138437,1,1000,33.91,45000
2025-05-21T20:53:50.241018,1,1000,36.46,48000
2025-05-21T20:53:50.338743,1,1000,31.13,50000
2025-05-21T20:53:50.435939,1,1000,29.74,52000
2025-05-21T20:53:50.527914,1,1000,26.61,54000
2025-05-21T20:53:50.625491,1,1000,32.82,56000
2025-05-21T20:53:50.715871,1,1000,25.41,58000
2025-05-21T20:53:50.808814,1,1000,30.98,60000
2025-05-21T20:53:50.904443,1,1000,31.68,61000
2025-05-21T20:53:51.005518,1,1000,37.75,63000
2025-05-21T20:53:51.097703,1,1000,27.28,66000
2025-05-21T20:53:51.197268,1,1000,33.73,68000
2025-05-21T20:53:51.297189,1,1000,32.32,70000
2025-05-21T20:53:51.395910,1,1000,32.56,72000
2025-05-21T20:53:51.488335,1,1000,29.70,73000
2025-05-21T20:53:51.581674,1,1000,27.89,76000
2025-05-21T20:53:51.675916,1,1000,28.64,78000
2025-05-21T20:53:51.794801,1,1000,41.21,79000
2025-05-21T20:53:51.897232,1,1000,38.50,81000
2025-05-21T20:53:51.995204,1,1000,34.38,83000
2025-05-21T20:53:52.092877,1,1000,33.62,85000
2025-05-21T20:53:52.187658,1,1000,29.43,88000
2025-05-21T20:53:52.287787,1,1000,37.15,89000
2025-05-21T20:53:52.386750,1,1000,35.24,91000
2025-05-21T20:53:52.485373,1,1000,32.35,94000
2025-05-21T20:53:52.583252,1,1000,32.98,96000
2025-05-21T20:53:52.680105,1,1000,35.35,97000
2025-05-21T20:53:52.759914,1,1000,22.39,99000
2025-05-21T20:53:52.857449,1,1000,30.69,101000
2025-05-21T20:53:52.953088,1,1000,33.09,103000
2025-05-21T20:53:53.053421,1,1000,33.67,106000
2025-05-21T20:53:53.177507,1,1000,40.75,108000
2025-05-21T20:53:53.282486,1,1000,38.30,110000
2025-05-21T20:53:53.364533,1,1000,20.83,112000
2025-05-21T20:53:53.445038,1,1000,19.96,114000
2025-05-21T20:53:53.544603,1,1000,37.91,116000
2025-05-21T20:53:53.638353,1,1000,29.83,118000
2025-05-21T20:53:53.729746,1,1000,25.72,120000
2025-05-21T20:53:53.825542,1,1000,32.68,121000
2025-05-21T20:53:53.923796,1,1000,32.52,124000
2025-05-21T20:53:54.023653,1,1000,38.61,126000
2025-05-21T20:53:54.117587,1,1000,30.21,127000
2025-05-21T20:53:54.216110,1,1000,32.60,130000
2025-05-21T20:53:54.314413,1,1000,32.07,132000
2025-05-21T20:53:54.412845,1,1000,34.81,133000
2025-05-21T20:53:54.510345,1,1000,34.11,135000
2025-05-21T20:53:54.606208,1,1000,30.70,138000
2025-05-21T20:53:54.711390,1,1000,38.24,140000
2025-05-21T20:53:54.805672,1,1000,27.64,142000
2025-05-21T20:53:54.903584,1,1000,32.50,144000
2025-05-21T20:53:55.000728,1,1000,34.65,145000
2025-05-21T20:53:55.099106,1,1000,31.77,148000
2025-05-21T20:53:55.198683,1,1000,33.29,150000
2025-05-21T20:53:55.298917,1,1000,33.48,152000
2025-05-21T20:53:55.396933,1,1000,35.26,153000
2025-05-21T20:53:55.496442,1,1000,32.50,156000
2025-05-21T20:53:55.594158,1,1000,31.42,158000
2025-05-21T20:53:55.687094,1,1000,28.09,160000
2025-05-21T20:53:55.764166,1,1000,15.84,162000
2025-05-21T20:53:55.835584,1,1000,17.74,164000
2025-05-21T20:53:55.904202,1,1000,16.20,166000
2025-05-21T20:53:55.979726,1,1000,21.85,168000
2025-05-21T20:53:56.047613,1,1000,20.79,170000
2025-05-21T20:53:56.109417,1,1000,18.19,172000
2025-05-21T20:53:56.168764,1,1000,19.18,174000
2025-05-21T20:53:56.228621,1,1000,19.16,176000
2025-05-21T20:53:56.290912,1,1000,20.80,178000
2025-05-21T20:53:56.352763,1,1000,21.23,180000
2025-05-21T20:53:56.410822,1,1000,20.73,182000
2025-05-21T20:53:56.477098,1,1000,20.00,184000
2025-05-21T20:53:56.537896,1,1000,19.62,186000
2025-05-21T20:53:56.597032,1,1000,19.21,188000
2025-05-21T20:53:56.657058,1,1000,19.29,190000
2025-05-21T20:53:56.716718,1,1000,19.41,192000
2025-05-21T20:53:56.776965,1,1000,19.21,194000
2025-05-21T20:53:56.836228,1,1000,18.97,196000
2025-05-21T20:53:56.897911,1,1000,21.01,198000
2025-05-21T20:53:56.956095,1,1000,17.75,200000
2025-05-21T20:53:57.014810,1,1000,19.12,202000
2025-05-21T20:53:57.074287,1,1000,18.76,204000
2025-05-21T20:53:57.134475,1,1000,19.40,206000
2025-05-21T20:53:57.192909,1,1000,18.91,208000
2025-05-21T20:53:57.252752,1,1000,19.45,210000
2025-05-21T20:53:57.318862,1,1000,20.90,212000
2025-05-21T20:53:57.382997,1,1000,21.86,214000
2025-05-21T20:53:57.444931,1,1000,20.93,216000
2025-05-21T20:53:57.505930,1,1000,19.82,218000
2025-05-21T20:53:57.567482,1,1000,20.48,220000
2025-05-21T20:53:57.628443,1,1000,20.63,222000
2025-05-21T20:53:57.696977,1,1000,21.25,224000
2025-05-21T20:53:57.781590,1,1000,20.88,226000
2025-05-21T20:53:57.840809,1,1000,19.34,228000
2025-05-21T20:53:57.900954,1,1000,20.14,230000
2025-05-21T20:53:57.961235,1,1000,20.19,232000
2025-05-21T20:53:58.020743,1,1000,19.72,234000
2025-05-21T20:53:58.080032,1,1000,19.05,236000
2025-05-21T20:53:58.139433,1,1000,19.48,238000
2025-05-21T20:53:58.198608,1,1000,19.21,240000
2025-05-21T20:53:58.257973,1,1000,19.34,242000
2025-05-21T20:53:58.325753,1,1000,20.79,244000
2025-05-21T20:53:58.390292,1,1000,19.47,246000
2025-05-21T20:53:58.449136,1,1000,18.74,248000
2025-05-21T20:53:58.508838,1,1000,19.58,250000
2025-05-21T20:53:58.568707,1,1000,19.70,252000
2025-05-21T20:53:58.628031,1,1000,19.46,254000
2025-05-21T20:53:58.687335,1,1000,19.58,256000
2025-05-21T20:53:58.739136,1,1000,12.36,258000
2025-05-21T20:53:58.809926,1,1000,13.79,260000
2025-05-21T20:53:58.883969,1,1000,14.10,262000
2025-05-21T20:53:58.957656,1,1000,14.10,264000
2025-05-21T20:53:59.029233,1,1000,13.00,266000
2025-05-21T20:53:59.099826,1,1000,13.11,268000
2025-05-21T20:53:59.171600,1,1000,16.20,270000
2025-05-21T20:53:59.238496,1,1000,13.67,272000
2025-05-21T20:53:59.308353,1,1000,14.15,274000
2025-05-21T20:53:59.379824,1,1000,15.37,276000
2025-05-21T20:53:59.450154,1,1000,15.03,278000
2025-05-21T20:53:59.522819,1,1000,16.40,280000
2025-05-21T20:53:59.600426,1,1000,23.53,282000
2025-05-21T20:53:59.669459,1,1000,21.41,284000
2025-05-21T20:53:59.735083,1,1000,19.94,286000
2025-05-21T20:53:59.794937,1,1000,19.68,288000
2025-05-21T20:53:59.855008,1,1000,19.74,290000
2025-05-21T20:53:59.915745,1,1000,20.33,292000
2025-05-21T20:53:59.974473,1,1000,18.59,294000
2025-05-21T20:54:00.035414,1,1000,20.35,296000
2025-05-21T20:54:00.097655,1,1000,21.43,298000
2025-05-21T20:54:00.160162,1,1000,20.71,300000
2025-05-21T20:54:00.221763,1,1000,20.76,302000
2025-05-21T20:54:00.289651,1,1000,20.64,304000
2025-05-21T20:54:00.350821,1,1000,19.83,306000
2025-05-21T20:54:00.411942,1,1000,19.97,308000
2025-05-21T20:54:00.472142,1,1000,19.17,310000
2025-05-21T20:54:00.533478,1,1000,20.03,312000
2025-05-21T20:54:00.593458,1,1000,19.65,314000
2025-05-21T20:54:00.653738,1,1000,19.69,316000
2025-05-21T20:54:00.727795,1,1000,32.41,318000
2025-05-21T20:54:00.800447,1,1000,20.73,320000
2025-05-21T20:54:00.870666,1,1000,14.54,322000
2025-05-21T20:54:00.942073,1,1000,20.52,324000
2025-05-21T20:54:01.011587,1,1000,19.43,326000
2025-05-21T20:54:01.082326,1,1000,20.31,328000
2025-05-21T20:54:01.152812,1,1000,20.57,330000
2025-05-21T20:54:01.223003,1,1000,19.00,332000
2025-05-21T20:54:01.294655,1,1000,21.24,334000
2025-05-21T20:54:01.365514,1,1000,19.83,336000
2025-05-21T20:54:01.439825,1,1000,23.03,338000
2025-05-21T20:54:01.512729,1,1000,22.25,340000
2025-05-21T20:54:01.586568,1,1000,15.76,342000
2025-05-21T20:54:01.596104,2,1000,15.45,343000
2025-05-21T20:54:01.667641,2,1000,13.68,345000
2025-05-21T20:54:01.741000,2,1000,14.33,347000
2025-05-21T20:54:01.812714,2,1000,14.20,349000
2025-05-21T20:54:01.884821,2,1000,14.50,351000
2025-05-21T20:54:01.958423,2,1000,16.42,353000
2025-05-21T20:54:02.032569,2,1000,17.93,355000
2025-05-21T20:54:02.103202,2,1000,16.05,357000
2025-05-21T20:54:02.175036,2,1000,15.88,359000
2025-05-21T20:54:02.252042,2,1000,16.96,361000
2025-05-21T20:54:02.344312,2,1000,27.97,363000
2025-05-21T20:54:02.418535,2,1000,24.90,365000
2025-05-21T20:54:02.485868,2,1000,20.87,367000
2025-05-21T20:54:02.548841,2,1000,21.67,369000
2025-05-21T20:54:02.609295,2,1000,20.22,371000
2025-05-21T20:54:02.670464,2,1000,20.43,373000
2025-05-21T20:54:02.747321,2,1000,35.98,375000
2025-05-21T20:54:02.820568,2,1000,22.02,377000
2025-05-21T20:54:02.895011,2,1000,22.85,379000
2025-05-21T20:54:02.972977,2,1000,26.41,381000
2025-05-21T20:54:03.050703,2,1000,20.25,383000
2025-05-21T20:54:03.121132,2,1000,19.79,385000
2025-05-21T20:54:03.192287,2,1000,20.53,387000
2025-05-21T20:54:03.261767,2,1000,18.94,389000
2025-05-21T20:54:03.330294,2,1000,19.67,391000
2025-05-21T20:54:03.400168,2,1000,19.48,393000
2025-05-21T20:54:03.470218,2,1000,19.60,395000
2025-05-21T20:54:03.539447,2,1000,19.52,397000
2025-05-21T20:54:03.609855,2,1000,20.02,399000
2025-05-21T20:54:03.680975,2,1000,27.16,401000
2025-05-21T20:54:03.757948,2,1000,22.08,403000
2025-05-21T20:54:03.826010,2,1000,19.19,405000
2025-05-21T20:54:03.894924,2,1000,21.06,407000
2025-05-21T20:54:03.961564,2,1000,19.56,409000
2025-05-21T20:54:04.021701,2,1000,20.67,411000
2025-05-21T20:54:04.083019,2,1000,21.13,413000
2025-05-21T20:54:04.144646,2,1000,21.12,415000
2025-05-21T20:54:04.206669,2,1000,21.28,417000
